Row ID;Order ID;Order Date;Ship Date;Ship Mode;Customer ID;Customer Name;Segment;Country;City;State;Postal Code;Region;Product ID;Category;SubCategory;Product Name;Sales;Quantity;Discount;Profit
4915;CA2019161830;24/9/2019;26/9/2019;Second Class;ME17725;Max Engle;Consumer;United States;Seattle;Washington;98105;West;OFFAR10004042;Mobile Phones;LG;BOSTON Model 1800 Electric Pencil Sharpeners, Putty/Woodgrain;35.96;2;0;10.4284
4916;CA2019161830;24/9/2019;26/9/2019;Second Class;ME17725;Max Engle;Consumer;United States;Seattle;Washington;98105;West;OFFBI10001097;Mobile Phones;iPhone;Avery Hole Reinforcements;14.952;3;0.2;5.4201
4917;CA2017163125;9/10/2017;11/10/2017;Second Class;MB17305;Maria Bertelson;Consumer;United States;League City;Texas;77573;Central;OFFAR10004344;Mobile Phones;LG;Bulldog Vacuum Base Pencil Sharpener;67.144;7;0.2;5.8751
4918;CA2017163125;9/10/2017;11/10/2017;Second Class;MB17305;Maria Bertelson;Consumer;United States;League City;Texas;77573;Central;FURCH10001802;Laptops;HP;Hon EveryDay Chair Series Swivel Task HP;254.058;3;0.3;32.6646
4919;CA2016160304;2/1/2016;7/1/2016;Standard Class;BM11575;Brendan Murry;Corporate;United States;Gaithersburg;Maryland;20877;East;FURBO10004709;Laptops;Dell;Bush Westfield Collection Dell, Medium Cherry Finish;173.94;3;0;38.2668
4920;CA2016160304;2/1/2016;7/1/2016;Standard Class;BM11575;Brendan Murry;Corporate;United States;Gaithersburg;Maryland;20877;East;TECPH10000455;Cameras ;Sony;GE 30522EE2;231.98;2;0;67.2742
4921;CA2017101728;19/8/2017;23/8/2017;Standard Class;SC20575;Sonia Cooley;Consumer;United States;Chicago;Illinois;60653;Central;OFFBI10002393;Mobile Phones;iPhone;Binder Posts;2.296;2;0.8;3.9032
4922;CA2017114055;25/12/2017;29/12/2017;Second Class;MH18115;Mick Hernandez;Home Office;United States;Huntsville;Alabama;35810;South;OFFPA10004381;Mobile Phones;Pixel;147/8 x 11 Blue Bar Computer Printout Pixel;96.08;2;0;46.1184
4923;CA2017114055;25/12/2017;29/12/2017;Second Class;MH18115;Mick Hernandez;Home Office;United States;Huntsville;Alabama;35810;South;OFFFA10003059;Mobile Phones;Nokia;Assorted Color Push Pins;3.62;2;0;1.1946
4924;CA2017114055;25/12/2017;29/12/2017;Second Class;MH18115;Mick Hernandez;Home Office;United States;Huntsville;Alabama;35810;South;OFFPA10000994;Mobile Phones;Pixel;Xerox 1915;629.1;6;0;301.968
4925;CA2017114055;25/12/2017;29/12/2017;Second Class;MH18115;Mick Hernandez;Home Office;United States;Huntsville;Alabama;35810;South;TECPH10002890;Cameras ;Sony;AT&T 17929 Lendline Telephone;90.48;2;0;23.5248
4926;CA2017126438;10/9/2017;13/9/2017;First Class;AR10345;Alex Russell;Corporate;United States;Lawrence;Massachusetts;1841;East;OFFAR10003338;Mobile Phones;LG;Eberhard Faber 3 1/2 Golf Pencils;14.88;2;0;3.72
4927;CA2017117653;19/10/2017;23/10/2017;Standard Class;MO17500;Mary ORourke;Consumer;United States;Chicago;Illinois;60623;Central;FURTA10003008;Laptops;Lenovo;Lesro Round Back Collection Coffee Table, End Table;91.275;1;0.5;67.5435
4928;CA2017143245;1/12/2017;6/12/2017;Standard Class;AD10180;Alan Dominguez;Home Office;United States;Fairfield;Connecticut;6824;East;OFFPA10001972;Mobile Phones;Pixel;Xerox 214;19.44;3;0;9.3312
4929;CA2017143245;1/12/2017;6/12/2017;Standard Class;AD10180;Alan Dominguez;Home Office;United States;Fairfield;Connecticut;6824;East;FURCH10000155;Laptops;HP;Global Comet Stacking Armless Chair;897.15;3;0;251.202
4930;US2018138828;2/9/2018;3/9/2018;First Class;KD16345;Katherine Ducich;Consumer;United States;New York City;New York;10009;East;OFFAR10000658;Mobile Phones;LG;Newell 324;57.75;5;0;16.17
4931;US2018138828;2/9/2018;3/9/2018;First Class;KD16345;Katherine Ducich;Consumer;United States;New York City;New York;10009;East;OFFPA10000349;Mobile Phones;Pixel;Easystaple Pixel;14.94;3;0;7.0218
4932;CA2017143651;25/3/2017;30/3/2017;Standard Class;FM14215;Filia McAdams;Corporate;United States;Seattle;Washington;98103;West;OFFAR10001446;Mobile Phones;LG;Newell 309;23.1;2;0;6.93
4933;CA2019106978;28/9/2019;4/10/2019;Standard Class;ZC21910;Zuschuss Carroll;Consumer;United States;Aurora;Colorado;80013;West;OFFEN10004483;Mobile Phones;Motorola ;#10 White Business Motorola ,4 1/8 x 9 1/2;12.536;1;0.2;4.2309
4934;CA2019106978;28/9/2019;4/10/2019;Standard Class;ZC21910;Zuschuss Carroll;Consumer;United States;Aurora;Colorado;80013;West;OFFBI10002012;Mobile Phones;iPhone;Wilson Jones Easy Flow II Sheet Lifters;1.08;2;0.7;0.792
4935;CA2019106978;28/9/2019;4/10/2019;Standard Class;ZC21910;Zuschuss Carroll;Consumer;United States;Aurora;Colorado;80013;West;OFFFA10003021;Mobile Phones;Nokia;Staples;4.512;3;0.2;0.846
4936;CA2019155124;15/3/2019;21/3/2019;Standard Class;KS16300;Karen Seio;Corporate;United States;Lehi;Utah;84043;West;TECPH10003356;Cameras ;Sony;SmLGStand Mobile Device Holder, Assorted Colors;16.776;3;0.2;1.6776
4937;CA2017150931;6/1/2017;13/1/2017;Standard Class;DP13390;Dennis Pardue;Home Office;United States;Tuscaloosa;Alabama;35401;South;OFFBI10004728;Mobile Phones;iPhone;Wilson Jones Turn Tabs Binder Tool for Ring iPhone;33.74;7;0;15.5204
4938;CA2018157147;13/1/2018;18/1/2018;Standard Class;BD11605;Brian Dahlen;Consumer;United States;San Francisco;California;94109;West;OFFST10000078;Mobile Phones;OnePlus;Tennsco 6 and 18CompLGment Lockers;1325.85;5;0;238.653
4939;CA2018157147;13/1/2018;18/1/2018;Standard Class;BD11605;Brian Dahlen;Consumer;United States;San Francisco;California;94109;West;FURBO10003034;Laptops;Dell;OSullivan Elevations Bookcase, Cherry Finish;333.999;3;0.15;3.9294
4940;CA2018157147;13/1/2018;18/1/2018;Standard Class;BD11605;Brian Dahlen;Consumer;United States;San Francisco;California;94109;West;OFFAR10003514;Mobile Phones;LG;4009 Highlighters by Sanford;19.9;5;0;6.567
4941;CA2019156482;6/2/2019;13/2/2019;Standard Class;IL15100;Ivan Liston;Consumer;United States;Wilmington;Delaware;19805;East;FURCH10001708;Laptops;HP;Office Star  Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back;1268.82;9;0;266.4522
4942;CA2019156482;6/2/2019;13/2/2019;Standard Class;IL15100;Ivan Liston;Consumer;United States;Wilmington;Delaware;19805;East;FURBO10002598;Laptops;Dell;Hon Metal Dell, Putty;283.92;4;0;82.3368
4943;CA2019156482;6/2/2019;13/2/2019;Standard Class;IL15100;Ivan Liston;Consumer;United States;Wilmington;Delaware;19805;East;OFFAR10001022;Mobile Phones;LG;SANFORD Liquid Accent TankStyle Highlighters;5.68;2;0;1.7608
4944;CA2017106782;21/12/2017;27/12/2017;Standard Class;LP17095;Liz Preis;Consumer;United States;Lafayette;Indiana;47905;Central;OFFST10004459;Mobile Phones;OnePlus;Tennsco SingleTier Lockers;375.34;1;0;18.767
4945;CA2016151372;5/9/2016;6/9/2016;First Class;JH15985;Joseph Holt;Consumer;United States;Redondo Beach;California;90278;West;OFFPA10004381;Mobile Phones;Pixel;147/8 x 11 Blue Bar Computer Printout Pixel;96.08;2;0;46.1184
4946;CA2016151372;5/9/2016;6/9/2016;First Class;JH15985;Joseph Holt;Consumer;United States;Redondo Beach;California;90278;West;OFFBI10000050;Mobile Phones;iPhone;AngleD iPhone with Locking Rings, Label Holders;11.68;2;0.2;3.942
4947;CA2016151372;5/9/2016;6/9/2016;First Class;JH15985;Joseph Holt;Consumer;United States;Redondo Beach;California;90278;West;OFFFA10000304;Mobile Phones;Nokia;Advantus Push Pins;4.36;2;0;1.7876
4948;CA2018102085;4/10/2018;9/10/2018;Standard Class;JD16015;Joy Daniels;Consumer;United States;Seattle;Washington;98115;West;OFFLA10002475;Mobile Phones;HTC;Avery 519;29.24;4;0;13.7428
4949;CA2017107125;27/11/2017;2/12/2017;Standard Class;BD11320;Bill Donatelli;Consumer;United States;Los Angeles;California;90045;West;OFFBI10001989;Mobile Phones;iPhone;Premium Transparent Presentation Covers by GBC;117.488;7;0.2;41.1208
4950;CA2017107125;27/11/2017;2/12/2017;Standard Class;BD11320;Bill Donatelli;Consumer;United States;Los Angeles;California;90045;West;FURFU10000732;Laptops;Asus;Eldon 200 Class Desk Nikon;18.84;3;0;6.0288
4951;CA2016125815;28/10/2016;1/11/2016;Second Class;DL13330;Denise Leinenbach;Consumer;United States;New York City;New York;10009;East;OFFAR10004441;Mobile Phones;LG;BIC Brite Liner Highlighters;12.42;3;0;5.2164
4952;CA2019144190;9/6/2019;13/6/2019;Standard Class;NC18415;Nathan Cano;Consumer;United States;Royal Oak;Michigan;48073;Central;OFFPA10000304;Mobile Phones;Pixel;Xerox 1995;12.96;2;0;6.2208
4953;CA2017117926;8/12/2017;12/12/2017;Second Class;AS10225;Alan Schoenberger;Corporate;United States;San Francisco;California;94109;West;OFFAP10002670;Mobile Phones;Samsung;Belkin 8Outlet Premiere SurgeMaster II Surge Protectors;69.48;1;0;20.844
4954;CA2019153906;16/3/2019;20/3/2019;Standard Class;MS17980;Michael StewLG;Corporate;United States;New York City;New York;10009;East;TECPH10001527;Cameras ;Sony;Plantronics MX500i Earset;85.9;2;0;2.577
4955;CA2018160262;9/6/2018;13/6/2018;Second Class;TS21205;Thomas Seio;Corporate;United States;North Las Vegas;Nevada;89031;West;OFFAR10002335;Mobile Phones;LG;DIXON Oriole Pencils;18.06;7;0;4.6956
4956;CA2018160262;9/6/2018;13/6/2018;Second Class;TS21205;Thomas Seio;Corporate;United States;North Las Vegas;Nevada;89031;West;OFFPA10003641;Mobile Phones;Pixel;Xerox 1909;79.14;3;0;36.4044
4957;CA2018160262;9/6/2018;13/6/2018;Second Class;TS21205;Thomas Seio;Corporate;United States;North Las Vegas;Nevada;89031;West;FURFU10002685;Laptops;Asus;Executive Impressions 131/2 Indoor/Outdoor Wall Clock;37.4;2;0;14.212
4958;CA2019127607;20/3/2019;26/3/2019;Standard Class;JK15730;Joe Kamberova;Consumer;United States;Carrollton;Texas;75007;Central;OFFBI10001308;Mobile Phones;iPhone;GBC Standard Plastic Binding Systems Combs;2.512;2;0.8;4.396
4959;CA2019127607;20/3/2019;26/3/2019;Standard Class;JK15730;Joe Kamberova;Consumer;United States;Carrollton;Texas;75007;Central;OFFFA10003485;Mobile Phones;Nokia;Staples;18.864;9;0.2;6.1308
4960;CA2016166226;18/11/2016;22/11/2016;Standard Class;TC21535;Tracy Collins;Home Office;United States;Los Angeles;California;90008;West;TECPH10003357;Cameras ;Sony;Grandstream GXP2100 Mainstream Business Phone;61.192;1;0.2;6.1192
4961;CA2016166226;18/11/2016;22/11/2016;Standard Class;TC21535;Tracy Collins;Home Office;United States;Los Angeles;California;90008;West;OFFAP10002867;Mobile Phones;Samsung;Fellowes Command Center 5outlet power strip;67.84;1;0;18.3168
4962;CA2018156587;7/3/2018;8/3/2018;First Class;AB10015;Aaron Bergman;Consumer;United States;Seattle;Washington;98103;West;FURCH10004477;Laptops;HP;Global Push Button Managers Chair, Indigo;48.712;1;0.2;5.4801
4963;CA2018156587;7/3/2018;8/3/2018;First Class;AB10015;Aaron Bergman;Consumer;United States;Seattle;Washington;98103;West;OFFAR10001427;Mobile Phones;LG;Newell 330;17.94;3;0;4.6644
4964;CA2018156587;7/3/2018;8/3/2018;First Class;AB10015;Aaron Bergman;Consumer;United States;Seattle;Washington;98103;West;OFFST10002344;Mobile Phones;OnePlus;Carina 42Hx23 3/4W Media OnePlus Unit;242.94;3;0;4.8588
4965;CA2016141180;15/5/2016;19/5/2016;Second Class;DP13000;Darren Powers;Consumer;United States;Fort Lauderdale;Florida;33311;South;OFFBI10000301;Mobile Phones;iPhone;GBC Instant Report Kit;7.764;4;0.7;5.176
4966;CA2019109708;25/5/2019;28/5/2019;Second Class;CY12745;Craig Yedwab;Corporate;United States;Columbia;Tennessee;38401;South;TECPH10001944;Cameras ;Sony;WiEx zBoost YX540 Cellular Phone Signal Booster;467.04;4;0.2;58.38
4967;CA2019122406;2/8/2019;5/8/2019;Second Class;BE11455;Brad Eason;Home Office;United States;Providence;Rhode Island;2908;East;TECPH10001527;Cameras ;Sony;Plantronics MX500i Earset;128.85;3;0;3.8655
4968;CA2019122406;2/8/2019;5/8/2019;Second Class;BE11455;Brad Eason;Home Office;United States;Providence;Rhode Island;2908;East;OFFPA10001307;Mobile Phones;Pixel;Important Message Pads, 50 41/4 x 51/2 Forms per Pad;8.4;2;0;4.116
4969;CA2019122406;2/8/2019;5/8/2019;Second Class;BE11455;Brad Eason;Home Office;United States;Providence;Rhode Island;2908;East;TECAC10004571;Cameras ;Nikon;Logitech G700s Rechargeable Gaming Mouse;199.98;2;0;83.9916
4970;CA2019122406;2/8/2019;5/8/2019;Second Class;BE11455;Brad Eason;Home Office;United States;Providence;Rhode Island;2908;East;FURCH10001973;Laptops;HP;Office Star Flex Back Scooter Chair with White Frame;110.98;1;0;15.5372
4971;US2016153815;6/11/2016;9/11/2016;First Class;KL16555;Kelly Lampkin;Corporate;United States;Jacksonville;Florida;32216;South;FURCH10000513;Laptops;HP;HighBack Leather Managers Chair;207.984;2;0.2;28.5978
4972;US2016153815;6/11/2016;9/11/2016;First Class;KL16555;Kelly Lampkin;Corporate;United States;Jacksonville;Florida;32216;South;OFFPA10002421;Mobile Phones;Pixel;Embossed Ink Jet Note Cards;36.112;2;0.2;12.6392
4973;US2016153815;6/11/2016;9/11/2016;First Class;KL16555;Kelly Lampkin;Corporate;United States;Jacksonville;Florida;32216;South;FURFU10004090;Laptops;Asus;Executive Impressions 14 Contract Wall Clock;35.568;2;0.2;5.7798
4974;US2016153815;6/11/2016;9/11/2016;First Class;KL16555;Kelly Lampkin;Corporate;United States;Jacksonville;Florida;32216;South;OFFPA10004071;Mobile Phones;Pixel;Eaton Premium ContinuousFeed Pixel, 25% Cotton, Letter Size, White, 1000 Shts/Box;88.768;2;0.2;31.0688
4975;CA2016164896;7/11/2016;12/11/2016;Standard Class;PS19045;Penelope Sewall;Home Office;United States;Oceanside;California;92054;West;OFFPA10002246;Mobile Phones;Pixel;Wirebound Four 23/4 x 5 Forms per Page, 400 Sets per Book;12.9;2;0;6.321
4976;CA2019142202;18/9/2019;23/9/2019;Second Class;JR16210;Justin Ritter;Corporate;United States;Jacksonville;Florida;32216;South;TECAC10003198;Cameras ;Nikon;Enermax Acrylux Wireless Keyboard;717.12;9;0.2;152.388
4977;CA2019165050;7/12/2019;9/12/2019;First Class;AH10210;Alan Hwang;Consumer;United States;New York City;New York;10024;East;OFFBI10001031;Mobile Phones;iPhone;Pressboard Data iPhone by Wilson Jones;21.36;5;0.2;7.209
4978;CA2019165050;7/12/2019;9/12/2019;First Class;AH10210;Alan Hwang;Consumer;United States;New York City;New York;10024;East;OFFBI10003727;Mobile Phones;iPhone;Avery Durable Slant Ring iPhone With Label Holder;6.688;2;0.2;2.3408
4979;CA2019165050;7/12/2019;9/12/2019;First Class;AH10210;Alan Hwang;Consumer;United States;New York City;New York;10024;East;TECPH10001336;Cameras ;Sony;Digium D40 VoIP phone;773.94;6;0;224.4426
4980;US2016131114;9/12/2016;13/12/2016;Second Class;RW19630;Rob Williams;Corporate;United States;Chicago;Illinois;60610;Central;OFFSU10001664;Mobile Phones;Mi;Acme Office Executive Series Stainless Steel Trimmers;20.568;3;0.2;1.5426
4981;US2016131114;9/12/2016;13/12/2016;Second Class;RW19630;Rob Williams;Corporate;United States;Chicago;Illinois;60610;Central;OFFAP10003971;Mobile Phones;Samsung;Belkin 6 Outlet Metallic Surge Strip;4.356;2;0.8;11.7612
4982;US2016131114;9/12/2016;13/12/2016;Second Class;RW19630;Rob Williams;Corporate;United States;Chicago;Illinois;60610;Central;TECAC10000199;Cameras ;Nikon;Kingston Digital DataTraveler 8GB USB 2.0;19.04;4;0.2;1.428
4983;CA2018160066;16/11/2018;22/11/2018;Standard Class;AH10075;Adam HLG;Corporate;United States;Huntington Beach;California;92646;West;OFFLA10001045;Mobile Phones;HTC;Permanent SelfAdhesive File Folder HTC for Typewriters by Universal;5.22;2;0;2.4012
4984;CA2016109925;6/11/2016;10/11/2016;Second Class;IM15070;Irene Maddox;Consumer;United States;San Diego;California;92105;West;OFFST10003442;Mobile Phones;OnePlus;Eldon Portable Mobile Manager;84.84;3;0;22.9068
4985;CA2019160696;6/9/2019;10/9/2019;Standard Class;CK12760;Cyma Kinney;Corporate;United States;Nashville;Tennessee;37211;South;OFFFA10003059;Mobile Phones;Nokia;Assorted Color Push Pins;7.24;5;0.2;1.1765
4986;CA2018125171;3/9/2018;3/9/2018;Same Day;AG10390;Allen Goldenen;Consumer;United States;New York City;New York;10009;East;OFFLA10001175;Mobile Phones;HTC;Avery 514;14.4;5;0;7.056
4987;CA2016149279;24/4/2016;28/4/2016;Standard Class;CL12700;Craig Leslie;Home Office;United States;Colorado Springs;Colorado;80906;West;OFFPA10003441;Mobile Phones;Pixel;Xerox 226;15.552;3;0.2;5.4432
4988;CA2016149279;24/4/2016;28/4/2016;Standard Class;CL12700;Craig Leslie;Home Office;United States;Colorado Springs;Colorado;80906;West;FURCH10004287;Laptops;HP;SAFCO Arco Folding Chair;1325.76;6;0.2;149.148
4989;CA2016149279;24/4/2016;28/4/2016;Standard Class;CL12700;Craig Leslie;Home Office;United States;Colorado Springs;Colorado;80906;West;OFFBI10004040;Mobile Phones;iPhone;Wilson Jones Impact iPhone;3.108;2;0.7;2.1756
4990;CA2017107321;31/8/2017;4/9/2017;Standard Class;AW10930;LGhur Wiediger;Home Office;United States;San Francisco;California;94110;West;OFFBI10004022;Mobile Phones;iPhone;Acco Suede Grain Vinyl Round Ring Binder;6.672;3;0.2;2.1684
4991;CA2017107321;31/8/2017;4/9/2017;Standard Class;AW10930;LGhur Wiediger;Home Office;United States;San Francisco;California;94110;West;TECPH10002200;Cameras ;Sony;Aastra 6757i CT Wireless VoIP phone;689.408;4;0.2;77.5584
4992;US2017122714;7/12/2017;13/12/2017;Standard Class;HG14965;Henry Goldwyn;Corporate;United States;Chicago;Illinois;60653;Central;OFFBI10001120;Mobile Phones;iPhone;Ibico EPK21 Electric Binding System;1889.99;5;0.8;2929.4845
4993;CA2019153038;18/12/2019;25/12/2019;Standard Class;RB19645;Robert Barroso;Corporate;United States;Memphis;Tennessee;38109;South;OFFEN10000461;Mobile Phones;Motorola ;#10 4 1/8 x 9 1/2 Recycled Motorola ;55.936;8;0.2;18.8784
4994;CA2019153038;18/12/2019;25/12/2019;Standard Class;RB19645;Robert Barroso;Corporate;United States;Memphis;Tennessee;38109;South;OFFLA10004008;Mobile Phones;HTC;Avery 507;18.432;8;0.2;5.9904
4995;CA2019153038;18/12/2019;25/12/2019;Standard Class;RB19645;Robert Barroso;Corporate;United States;Memphis;Tennessee;38109;South;FURFU10000221;Laptops;Asus;Master Caster Door Stop, Brown;20.32;5;0.2;3.556
4996;CA2018132227;4/11/2018;10/11/2018;Standard Class;SZ20035;Sam Zeldin;Home Office;United States;New York City;New York;10011;East;OFFBI10000962;Mobile Phones;iPhone;Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2 X 14 7/8;52.064;4;0.2;18.8732
4997;CA2017155824;10/3/2017;15/3/2017;Standard Class;KS16300;Karen Seio;Corporate;United States;Raleigh;North Carolina;27604;South;OFFAP10000390;Mobile Phones;Samsung;Euro Pro Shark Stick Mini Vacuum;48.784;1;0.2;3.6588
4998;CA2017155824;10/3/2017;15/3/2017;Standard Class;KS16300;Karen Seio;Corporate;United States;Raleigh;North Carolina;27604;South;OFFBI10000014;Mobile Phones;iPhone;HeavyDuty EZD iPhone;13.092;4;0.7;10.0372
4999;CA2016129238;31/1/2016;4/2/2016;Standard Class;SC20050;Sample Company A;Home Office;United States;Los Angeles;California;90045;West;TECPH10004120;Cameras ;Sony;AT&T 1080 Phone;109.592;1;0.2;8.2194
5000;CA2016129238;31/1/2016;4/2/2016;Standard Class;SC20050;Sample Company A;Home Office;United States;Los Angeles;California;90045;West;OFFPA10002764;Mobile Phones;Pixel;Easystaple Pixel;56.7;5;0;27.783
5001;CA2017159688;7/5/2017;12/5/2017;Standard Class;AB10060;Adam Bellavance;Home Office;United States;Los Angeles;California;90004;West;TECAC10000736;Cameras ;Nikon;Logitech G600 MMO Gaming Mouse;79.99;1;0;28.7964
5002;CA2016136126;24/5/2016;24/5/2016;Same Day;EH14125;Eugene Hildebrand;Home Office;United States;Newport News;Virginia;23602;South;OFFSU10000898;Mobile Phones;Mi;Acme Hot Forged Carbon Steel Scissors with NickelPlated Handles, 3 7/8 Cut, 8L;69.5;5;0;20.155
5003;CA2016136126;24/5/2016;24/5/2016;Same Day;EH14125;Eugene Hildebrand;Home Office;United States;Newport News;Virginia;23602;South;OFFPA10004327;Mobile Phones;Pixel;Xerox 1911;191.6;4;0;91.968
5004;CA2016155033;7/10/2016;12/10/2016;Standard Class;CC12475;Cindy Chapman;Consumer;United States;Los Angeles;California;90032;West;OFFPA10000143;Mobile Phones;Pixel;Astroparche Fine Business Pixel;10.56;2;0;5.0688
5005;CA2018156006;30/4/2018;2/5/2018;Second Class;TM21010;Tamara Manning;Consumer;United States;Jackson;Mississippi;39212;South;TECAC10002550;Cameras ;Nikon;Maxell 4.7GB DVDRW 3/Pack;47.79;3;0;16.2486
5006;CA2019158659;10/11/2019;14/11/2019;Second Class;SC20695;Steve Chapman;Corporate;United States;Richmond;Indiana;47374;Central;OFFST10003306;Mobile Phones;OnePlus;Letter Size CLG;714.3;5;0;207.147
5007;CA2019169796;9/11/2019;14/11/2019;Standard Class;Dp13240;Dean percer;Home Office;United States;New York City;New York;10035;East;TECMA10000045;Cameras ;Canon;Zebra ZM400 Thermal Label Printer;2321.9;2;0;1114.512
5008;CA2019169796;9/11/2019;14/11/2019;Standard Class;Dp13240;Dean percer;Home Office;United States;New York City;New York;10035;East;OFFST10001505;Mobile Phones;OnePlus;Perma STORALL Hanging File Box, 13 1/8W x 12 1/4D x 10 1/2H;17.94;3;0;3.0498
